dgp,n,p,pi,tau,rep,seed,result_schema_version,estimator,alpha_hat,alpha_true,cr_lower,cr_upper,cr_length,covered,converged,cr_components,cr_n_blocks,cr_disconnected,cr_status,cr_is_numerically_resolved,cr_unresolved_count,cr_unresolved_alphas,grid_strategy,adaptive_midpoint_probe,alpha_hat_grid,midpoint_intervals_considered,midpoint_evaluations_added,midpoint_unresolved_barriers,midpoint_probe_limit_hit,initial_alpha_grid_size,final_alpha_evaluations,refinement_tolerance,refinement_depth_reached,refinement_limit_hit,max_alpha_evaluations_hit,number_of_refined_intervals,number_of_unresolved_refinement_barriers,minimum_final_grid_spacing,median_final_grid_spacing,maximum_final_grid_spacing,iteration_warning_evaluations,rank_deficient_covariance_failures
dgp1,500,200,1.0,0.25,239,2686861388034106842,4,oracle,-1.0,0.3255102498039183,-1.0,0.33226753125646646,1.3322675312564665,True,True,"[[-1.0,0.33226753125646646]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,240,894064331630202900,4,oracle,-0.6,0.3255102498039183,-1.0,0.5425182384203793,1.5425182384203793,True,True,"[[-1.0,0.5425182384203793]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,241,3950971714982670500,4,oracle,0.40000000000000013,0.3255102498039183,-0.22984742152312806,1.34272981351239,1.572577235035518,True,True,"[[-0.22984742152312806,1.34272981351239]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,242,4011073375925070015,4,oracle,0.6000000000000001,0.3255102498039183,-0.015619389240171496,1.2071780383221176,1.222797427562289,True,True,"[[-0.015619389240171496,1.2071780383221176]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,243,2355318595357876610,4,oracle,0.20000000000000018,0.3255102498039183,-0.49698328319521584,1.0235820933679785,1.5205653765631943,True,True,"[[-0.49698328319521584,1.0235820933679785]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,3,0
dgp1,500,200,1.0,0.25,244,7729990171406230980,4,oracle,0.40000000000000013,0.3255102498039183,-0.3917008716350469,0.768966543947155,1.1606674155822019,True,True,"[[-0.3917008716350469,0.768966543947155]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,0,0
dgp1,500,200,1.0,0.25,245,299065966876355298,4,oracle,0.20000000000000018,0.3255102498039183,-0.45792972762182554,0.6120711986324425,1.070000926254268,True,True,"[[-0.45792972762182554,0.6120711986324425]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.024999999999999967,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,246,2914783088086001866,4,oracle,0.40000000000000013,0.3255102498039183,-0.08963828835887436,1.1690363008331814,1.2586745891920559,True,True,"[[-0.08963828835887436,1.1690363008331814]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,2,0
dgp1,500,200,1.0,0.25,247,7555810953808794478,4,oracle,0.0,0.3255102498039183,-1.0,0.6744221745418991,1.674422174541899,True,True,"[[-1.0,0.6744221745418991]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,43,0.025,2,False,False,2,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
dgp1,500,200,1.0,0.25,248,7544229115533836774,4,oracle,0.8,0.3255102498039183,0.182477253955551,1.5005754366875563,1.3180981827320053,True,True,"[[0.182477253955551,1.5005754366875563]]",1,False,valid,True,0,[],adaptive,True,initial,20,20,0,False,21,45,0.025,2,False,False,4,0,0.02499999999999991,0.09999999999999998,0.10000000000000009,1,0
