dgp,n,p,pi,tau,estimator,replications,valid_estimates,bias,median_bias,rmse,mae,coverage,coverage_valid_only,avg_cr_length,avg_cr_length_valid_only,failure_rate,non_convergence_rate,cr_empty_rate,cr_disconnected_rate,boundary_rate,mean_failed_alpha_count,mean_selected_controls,mean_runtime_seconds,expected_replications,observed_replications,completion_rate
dgp3,500,500,1.0,0.75,oracle,10,10,-0.11288920878941351,-0.06288920878941351,0.1877337834836868,0.11288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.6092996699968353,,10,
dgp3,500,500,1.0,0.75,post_selection_ivqr,10,10,-0.06288920878941351,-0.06288920878941351,0.06288920878941351,0.06288920878941351,0.0,0.0,0.05,0.05,0.0,0.0,0.2,0.0,,0.0,19.8,10.223038330004783,,10,
dgp3,1000,200,0.1,0.25,dml_ivqr,10,10,0.6128892087894136,0.5628892087894134,1.4656511120490148,1.2751556835157654,0.9,0.9,2.6,2.6,0.0,0.0,0.0,0.4,,0.0,,23.644420919992264,,10,
dgp3,1000,200,0.1,0.25,oracle,10,10,1.2628892087894137,1.0628892087894135,1.6896417234658807,1.5503113670315307,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.3,,0.0,10.0,0.4630777700105682,,10,
dgp3,1000,200,0.1,0.25,post_selection_ivqr,10,10,0.9128892087894134,1.0628892087894135,1.4442529929081542,1.2003113670315309,0.2,0.2,1.5,1.5,0.0,0.0,0.0,0.5,,0.0,26.4,10.806285299995215,,10,
dgp3,1000,200,0.1,0.5,dml_ivqr,10,10,-0.05,0.25,0.724568837309472,0.65,1.0,1.0,3.1,3.1,0.0,0.0,0.0,0.3,,0.0,,27.068044619995636,,10,
dgp3,1000,200,0.1,0.5,oracle,10,10,-0.7,-0.5,1.161895003862225,1.0,0.0,0.0,1.05,1.05,0.0,0.0,0.4,0.6,,0.0,10.0,0.6236815400014166,,10,
dgp3,1000,200,0.1,0.5,post_selection_ivqr,10,10,0.05,0.0,1.1291589790636214,0.95,0.3,0.3,1.7,1.7,0.0,0.0,0.2,0.5,,0.0,24.0,8.768836079997708,,10,
dgp3,1000,200,0.1,0.75,dml_ivqr,10,10,-0.3628892087894135,-0.3128892087894135,0.9958356178887189,0.7251556835157654,0.7,0.7,3.15,3.15,0.0,0.0,0.0,0.3,,0.0,,23.705104920000302,,10,
dgp3,1000,200,0.1,0.75,oracle,10,10,-1.4628892087894136,-1.5628892087894135,1.7972325495584918,1.6503113670315308,0.0,0.0,2.15,2.15,0.0,0.0,0.0,0.5,,0.0,10.0,0.5105861500080209,,10,
dgp3,1000,200,0.1,0.75,post_selection_ivqr,10,10,-1.9628892087894136,-2.0628892087894135,1.998232730685275,1.9628892087894136,0.3,0.3,2.75,2.75,0.0,0.0,0.0,0.7,,0.0,25.4,10.056127109995577,,10,
dgp3,1000,200,0.25,0.25,dml_ivqr,10,10,-0.13711079121058659,0.0628892087894134,0.4228467441832715,0.3125778417578827,0.6,0.6,0.55,0.55,0.0,0.0,0.1,0.2,,0.0,,22.33827673999476,,10,
dgp3,1000,200,0.25,0.25,oracle,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,10.0,0.5631679399986751,,10,
dgp3,1000,200,0.25,0.25,post_selection_ivqr,10,10,0.2628892087894134,0.3128892087894134,0.4232147635632809,0.3503113670315307,0.1,0.1,0.1,0.1,0.0,0.0,0.6,0.0,,0.0,20.2,9.140972280001733,,10,
dgp3,1000,200,0.25,0.5,dml_ivqr,10,10,0.2,0.25,0.5,0.4,0.7,0.7,0.95,0.95,0.0,0.0,0.1,0.2,,0.0,,27.36360644000815,,10,
dgp3,1000,200,0.25,0.5,oracle,10,10,-0.1,-0.25,0.9746794344808963,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.1,,0.0,10.0,0.5042470800050068,,10,
dgp3,1000,200,0.25,0.5,post_selection_ivqr,10,10,0.2,0.25,0.5,0.4,0.4,0.4,0.1,0.1,0.0,0.0,0.4,0.0,,0.0,21.0,8.306829679996008,,10,
dgp3,1000,200,0.25,0.75,dml_ivqr,10,10,-0.16288920878941351,-0.06288920878941351,0.562612561484403,0.4251556835157654,0.7,0.7,1.7,1.7,0.0,0.0,0.0,0.0,,0.0,,23.008028679993004,,10,
dgp3,1000,200,0.25,0.75,oracle,10,10,-0.7128892087894135,-0.5628892087894135,1.1003231452661513,0.7128892087894135,0.0,0.0,0.35,0.35,0.0,0.0,0.4,0.3,,0.0,10.0,0.4600286900007632,,10,
dgp3,1000,200,0.25,0.75,post_selection_ivqr,10,10,-0.16288920878941351,-0.06288920878941351,0.3413691467312785,0.2503113670315308,0.1,0.1,0.7,0.7,0.0,0.0,0.2,0.0,,0.0,21.9,9.3033398000116,,10,
dgp3,1000,200,0.5,0.25,dml_ivqr,10,10,0.012889208789413398,0.0628892087894134,0.35023725059339,0.27515568351576536,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,,0.0,,21.938723740004935,,10,
dgp3,1000,200,0.5,0.25,oracle,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.5856938800076023,,10,
dgp3,1000,200,0.5,0.25,post_selection_ivqr,10,10,0.3128892087894134,0.5628892087894134,0.4586934237340504,0.4003113670315307,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,,0.0,22.4,8.44664938999922,,10,
dgp3,1000,200,0.5,0.5,dml_ivqr,10,10,0.05,0.0,0.15811388300841897,0.05,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,,27.37076460000244,,10,
dgp3,1000,200,0.5,0.5,oracle,10,10,0.1,0.0,0.31622776601683794,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.6623684800055344,,10,
dgp3,1000,200,0.5,0.5,post_selection_ivqr,10,10,0.0,0.0,0.31622776601683794,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,26.4,9.234177759999875,,10,
dgp3,1000,200,0.5,0.75,dml_ivqr,10,10,-0.01288920878941351,-0.06288920878941351,0.1505527538878552,0.1003113670315308,0.0,0.0,0.05,0.05,0.0,0.0,0.1,0.0,,0.0,,22.263194069999734,,10,
dgp3,1000,200,0.5,0.75,oracle,10,10,-0.2128892087894135,-0.06288920878941351,0.3127647921665457,0.2128892087894135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.5262070499942638,,10,
dgp3,1000,200,0.5,0.75,post_selection_ivqr,10,10,-0.11288920878941351,-0.06288920878941351,0.1877337834836868,0.11288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,0.0,28.2,9.556560270010959,,10,
dgp3,1000,200,1.0,0.25,dml_ivqr,10,10,0.16288920878941343,0.0628892087894134,0.2579397106690653,0.16288920878941343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,20.692911610013105,,10,
dgp3,1000,200,1.0,0.25,oracle,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.5165611299977172,,10,
dgp3,1000,200,1.0,0.25,post_selection_ivqr,10,10,0.21288920878941342,0.0628892087894134,0.31276479216654557,0.21288920878941342,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,16.9,8.044825080002193,,10,
dgp3,1000,200,1.0,0.5,dml_ivqr,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.05,0.0,0.0,0.0,0.0,,0.0,,26.965601179999066,,10,
dgp3,1000,200,1.0,0.5,oracle,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.7077638600021601,,10,
dgp3,1000,200,1.0,0.5,post_selection_ivqr,10,10,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.0,,0.0,21.1,7.28275725999265,,10,
dgp3,1000,200,1.0,0.75,dml_ivqr,10,10,-0.06288920878941351,-0.06288920878941351,0.06288920878941351,0.06288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,,24.96434040000895,,10,
dgp3,1000,200,1.0,0.75,oracle,10,10,-0.06288920878941351,-0.06288920878941351,0.06288920878941351,0.06288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.47345107000437564,,10,
dgp3,1000,200,1.0,0.75,post_selection_ivqr,10,10,-0.06288920878941351,-0.06288920878941351,0.06288920878941351,0.06288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,0.0,28.1,12.447345310007222,,10,
dgp3,1000,500,0.1,0.25,dml_ivqr,10,10,0.8128892087894135,0.5628892087894135,1.3316489273702279,0.9877335252736483,0.8,0.8,3.45,3.45,0.0,0.0,0.0,0.2,,0.0,,86.35639861000818,,10,
dgp3,1000,500,0.1,0.25,oracle,10,10,1.2628892087894137,1.0628892087894135,1.4159410841121713,1.2628892087894137,0.0,0.0,1.7,1.7,0.0,0.0,0.1,0.4,,0.0,10.0,0.7840721400105395,,10,
dgp3,1000,500,0.1,0.25,post_selection_ivqr,10,10,1.1628892087894136,1.0628892087894135,1.375613067660695,1.1628892087894136,0.1,0.1,1.5,1.5,0.0,0.0,0.0,0.5,,0.0,28.7,12.36012568999431,,10,
dgp3,1000,500,0.1,0.5,dml_ivqr,10,10,-0.05,0.0,1.1291589790636214,0.85,0.8,0.8,2.5,2.5,0.0,0.0,0.0,0.5,,0.0,,112.56034204000025,,10,
dgp3,1000,500,0.1,0.5,oracle,10,10,-0.3,-0.75,0.9219544457292888,0.9,0.0,0.0,1.45,1.45,0.0,0.0,0.0,0.7,,0.0,10.0,0.8318986799975392,,10,
dgp3,1000,500,0.1,0.5,post_selection_ivqr,10,10,0.15,0.0,1.0124228365658292,0.95,0.4,0.4,2.1,2.1,0.0,0.0,0.0,0.5,,0.0,21.9,10.439497419999679,,10,
dgp3,1000,500,0.1,0.75,dml_ivqr,10,10,-0.3128892087894135,-0.3128892087894135,1.2084699652771125,0.9751556835157654,0.9,0.9,2.9,2.9,0.0,0.0,0.0,0.1,,0.0,,86.48050793000148,,10,
dgp3,1000,500,0.1,0.75,oracle,10,10,-0.6128892087894136,-0.5628892087894135,1.4484934180901594,1.1877335252736483,0.0,0.0,2.0,2.0,0.0,0.0,0.1,0.4,,0.0,10.0,0.9831890399975236,,10,
dgp3,1000,500,0.1,0.75,post_selection_ivqr,10,10,-0.7128892087894135,-0.5628892087894135,1.029908259996198,0.7128892087894135,0.4,0.4,2.35,2.35,0.0,0.0,0.0,0.5,,0.0,22.2,10.857073510001646,,10,
dgp3,1000,500,0.25,0.25,dml_ivqr,10,10,0.4128892087894135,0.5628892087894134,0.9607171793690107,0.7751556835157654,0.6,0.6,1.95,1.95,0.0,0.0,0.0,0.3,,0.0,,86.74260435999604,,10,
dgp3,1000,500,0.25,0.25,oracle,10,10,0.7628892087894135,0.5628892087894134,0.8899437874873544,0.7628892087894135,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.1,,0.0,10.0,0.7375422700017225,,10,
dgp3,1000,500,0.25,0.25,post_selection_ivqr,10,10,0.11288920878941341,0.0628892087894134,0.5790025677500056,0.4003113670315307,0.1,0.1,0.35,0.35,0.0,0.0,0.4,0.0,,0.0,23.5,11.778287320001983,,10,
dgp3,1000,500,0.25,0.5,dml_ivqr,10,10,0.2,0.25,0.5,0.4,0.9,0.9,1.8,1.8,0.0,0.0,0.0,0.2,,0.0,,111.18796347999596,,10,
dgp3,1000,500,0.25,0.5,oracle,10,10,-0.05,0.0,0.4183300132670378,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.9811750000051689,,10,
dgp3,1000,500,0.25,0.5,post_selection_ivqr,10,10,-0.3,-0.25,0.7416198487095663,0.5,0.3,0.3,0.05,0.05,0.0,0.0,0.6,0.0,,0.0,29.5,12.772544410004048,,10,
dgp3,1000,500,0.25,0.75,dml_ivqr,10,10,-0.16288920878941351,-0.06288920878941351,0.46533095140989833,0.3377335252736481,0.5,0.5,2.15,2.15,0.0,0.0,0.0,0.3,,0.0,,85.76378867000457,,10,
dgp3,1000,500,0.25,0.75,oracle,10,10,-0.6128892087894136,-0.5628892087894135,0.8355436447310897,0.6128892087894136,0.0,0.0,0.4,0.4,0.0,0.0,0.3,0.1,,0.0,10.0,0.9442465000029188,,10,
dgp3,1000,500,0.25,0.75,post_selection_ivqr,10,10,-0.3128892087894135,-0.06288920878941351,0.5102936967833966,0.3128892087894135,0.1,0.1,0.3,0.3,0.0,0.0,0.2,0.1,,0.0,25.4,11.700522250001086,,10,
dgp3,1000,500,0.5,0.25,dml_ivqr,10,10,0.3128892087894134,0.3128892087894134,0.400499259645839,0.3128892087894134,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,,0.0,,86.71346228000475,,10,
dgp3,1000,500,0.5,0.25,oracle,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.6541362800053321,,10,
dgp3,1000,500,0.5,0.25,post_selection_ivqr,10,10,0.36288920878941344,0.5628892087894134,0.43782254151174815,0.36288920878941344,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,,0.0,21.6,10.32192050999729,,10,
dgp3,1000,500,0.5,0.5,dml_ivqr,10,10,0.15,0.0,0.27386127875258304,0.15,0.7,0.7,0.1,0.1,0.0,0.0,0.1,0.0,,0.0,,112.30539508000365,,10,
dgp3,1000,500,0.5,0.5,oracle,10,10,0.05,0.0,0.4183300132670378,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.684195540001383,,10,
dgp3,1000,500,0.5,0.5,post_selection_ivqr,10,10,0.15,0.0,0.27386127875258304,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,22.9,10.440252109989524,,10,
dgp3,1000,500,0.5,0.75,dml_ivqr,10,10,-0.16288920878941351,-0.06288920878941351,0.25793971066906535,0.16288920878941351,0.1,0.1,0.35,0.35,0.0,0.0,0.0,0.0,,0.0,,86.46560766999028,,10,
dgp3,1000,500,0.5,0.75,oracle,10,10,-0.2128892087894135,-0.06288920878941351,0.3127647921665457,0.2128892087894135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.5855507500004024,,10,
dgp3,1000,500,0.5,0.75,post_selection_ivqr,10,10,-0.16288920878941351,-0.06288920878941351,0.25793971066906535,0.16288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,,0.0,27.0,13.24272587999585,,10,
dgp3,1000,500,1.0,0.25,dml_ivqr,10,10,0.21288920878941342,0.0628892087894134,0.31276479216654557,0.21288920878941342,0.0,0.0,0.05,0.05,0.0,0.0,0.2,0.0,,0.0,,85.47030036001233,,10,
dgp3,1000,500,1.0,0.25,oracle,10,10,0.5628892087894134,0.5628892087894134,0.5628892087894135,0.5628892087894134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.9021973900089506,,10,
dgp3,1000,500,1.0,0.25,post_selection_ivqr,10,10,0.16288920878941343,0.0628892087894134,0.2579397106690653,0.16288920878941343,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,21.8,10.956262479996075,,10,
dgp3,1000,500,1.0,0.5,dml_ivqr,10,10,0.05,0.0,0.15811388300841897,0.05,0.7,0.7,0.0,0.0,0.0,0.0,0.2,0.0,,0.0,,112.6627934300108,,10,
dgp3,1000,500,1.0,0.5,oracle,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,1.0024831799964886,,10,
dgp3,1000,500,1.0,0.5,post_selection_ivqr,10,10,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.0,,0.0,27.3,12.969840370013845,,10,
dgp3,1000,500,1.0,0.75,dml_ivqr,10,10,-0.2128892087894135,-0.06288920878941351,0.3127647921665457,0.2128892087894135,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,,85.93130377000197,,10,
dgp3,1000,500,1.0,0.75,oracle,10,10,-0.11288920878941351,-0.06288920878941351,0.1877337834836868,0.11288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,10.0,0.9068487299897242,,10,
dgp3,1000,500,1.0,0.75,post_selection_ivqr,10,10,-0.06288920878941351,-0.06288920878941351,0.06288920878941351,0.06288920878941351,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,19.6,10.560551760008092,,10,
