dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,error_type,error_message,failed,converged,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,cr_lower,cr_upper,cr_length,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_empty,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,cr_covers_true,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp2,1000,200,0.5,0.75,2,11024347,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.9031206411454891,2.1406600110320118,1.2375393698865227,False,False,False,False,6,0.2857142857142857,1,False,1.2375393698865227,True,39,16.16481616697274,16.16481616697274,,16.16481616697274,15.770792750059627,0.00040966703090816736,,0.00012433389201760292,,,,,,,,16.16481616697274,0.38048216595780104,,15.770792750059627,,0.00040966703090816736,0.013007250032387674,,,,,,,,,2,0.09523809523809523,0.0034899691404097787,1000000000000.0,0.0034899691404097787,3.8414588206941205,39,1,40,0.195,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4321294157318657,0.408443468525687,0.08913067328750857,93.84037114436794,3.2922082992086144,lassocv_control_union,0.09850958153783355,,0.024089833437425597,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=29; selected_d=30; selected_union=39
dgp2,1000,200,0.5,0.75,3,11024348,post_selection_ivqr,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,1.3794405354018597,2.526145466945988,1.1467049315441284,False,False,False,False,6,0.2857142857142857,1,False,1.1467049315441284,True,34,6.381394958007149,6.381394958007149,,6.381394958007149,6.001783290994354,0.00016095803584903479,,0.00011525093577802181,,,,,,,,6.381394958007149,0.37327604193706065,,6.001783290994354,,0.00016095803584903479,0.006059416104108095,,,,,,,,,5,0.23809523809523808,0.0010990110733024119,1000000000000.0,0.0010990110733024119,3.8414588206941205,34,1,35,0.17,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4604280656335662,0.4408377983069841,0.10884791358480381,117.74577010513025,3.0937579776487785,lassocv_control_union,0.10427016532276935,,0.02622706017886331,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=30; selected_d=22; selected_union=34
dgp2,1000,200,0.5,0.75,4,11024349,post_selection_ivqr,1.0,1.6744897501960816,-0.6744897501960816,0.6744897501960816,0.45493642311957255,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.33107233934113517,2.1286248681596303,1.797552528818495,False,False,False,False,9,0.42857142857142855,1,False,1.797552528818495,True,39,16.182423957972787,16.182423957972787,,16.182423957972787,15.864845208008774,0.00016079191118478775,,0.00013004220090806484,,,,,,,,16.182423957972787,0.2512122079497203,,15.864845208008774,,0.00016079191118478775,0.06607570790220052,,,,,,,,,0,0.0,0.007664386387725294,10.537202450550444,0.007664386387725294,3.8414588206941205,39,1,40,0.195,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4406273746885023,0.4172958783251448,0.09910143004252296,105.49275421234756,3.182329130549512,lassocv_control_union,0.0863574632089334,,0.026348064607618387,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=34; selected_d=24; selected_union=39
dgp2,1000,200,0.5,0.75,5,11024350,post_selection_ivqr,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,1.399999999999868,2.9009949646070523,1.1009949646079522,False,False,False,False,7,0.3333333333333333,2,True,1.5009949646071843,True,40,20.478525000042282,20.478525000042282,,20.478525000042282,20.154852000065148,0.00032541598193347454,,0.00020812603179365396,,,,,,,,20.478525000042282,0.2953131659887731,,20.154852000065148,,0.00032541598193347454,0.027826291974633932,,,,,,,,,6,0.2857142857142857,0.12158154831876591,1000000000000.0,0.12158154831876591,3.8414588206941205,40,1,41,0.2,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.44539247686635375,0.42165666428965276,0.09957637021298975,105.94364642186156,3.2092059570735025,lassocv_control_union,0.09691598516174704,,0.021004518737597604,3,False,False,False,,ok; failed_alpha_points=6/21; selected_y=26; selected_d=34; selected_union=40
dgp2,1000,200,0.5,0.75,6,11024351,post_selection_ivqr,2.4000000000000004,1.6744897501960816,0.7255102498039188,0.7255102498039188,0.5263651225705446,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,1.799999999999664,3.0,0.8000000000014182,False,True,True,False,6,0.2857142857142857,2,True,1.200000000000336,False,46,36.41821354092099,36.41821354092099,,36.41821354092099,36.169999124947935,0.0003356250235810876,,0.00016570696607232094,,,,,,,,36.41821354092099,0.22661179199349135,,36.169999124947935,,0.0003356250235810876,0.021101291989907622,,,,,,,,,5,0.23809523809523808,1.7074064379929463e-07,1000000000000.0,1.7074064379929463e-07,3.8414588206941205,46,1,47,0.23,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.44350234091207597,0.4160281917764326,0.11086652949625395,118.70539078979492,3.263566602379122,lassocv_control_union,0.08219763758619787,,0.023184854759380178,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=41; selected_d=26; selected_union=46
dgp2,1000,200,0.5,0.75,7,11024352,post_selection_ivqr,0.6000000000000001,1.6744897501960816,-1.0744897501960815,1.0744897501960815,1.1545282232764376,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,1.6138131032816487,2.6138131032816485,True,False,True,False,14,0.6666666666666666,1,False,2.6138131032816485,False,45,29.142261541914195,29.142261541914195,,29.142261541914195,28.93609929201193,0.0002919579856097698,,0.00016508286353200674,,,,,,,,29.142261541914195,0.16457591706421226,,28.93609929201193,,0.0002919579856097698,0.041129291988909245,,,,,,,,,1,0.047619047619047616,0.01062750187868876,1000000000000.0,0.01062750187868876,3.8414588206941205,45,1,46,0.225,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.44388305188802335,0.41704005124463306,0.0633125411662127,64.41513779475862,3.2440323030765223,lassocv_control_union,0.08713194654455965,,0.02203043527771406,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=38; selected_d=32; selected_union=45
dgp2,1000,200,0.5,0.75,8,11024353,post_selection_ivqr,1.0,1.6744897501960816,-0.6744897501960816,0.6744897501960816,0.45493642311957255,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.09090744777069941,2.068307185773717,1.7592146335457552,False,False,False,False,10,0.47619047619047616,2,True,2.1592146335444165,True,28,6.56040070799645,6.56040070799645,,6.56040070799645,6.151737000094727,0.00029329198878258467,,0.00012766581494361162,,,,,,,,6.56040070799645,0.3995903750183061,,6.151737000094727,,0.00029329198878258467,0.00865237507969141,,,,,,,,,2,0.09523809523809523,0.0008873215343484068,1000000000000.0,0.0008873215343484068,3.8414588206941205,28,1,29,0.14,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.41708151322304055,0.3996540533090902,0.11772150796586496,129.42609817407975,3.0289585572831212,lassocv_control_union,0.10656223283958047,,0.028432572921607197,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=26; selected_d=22; selected_union=28
dgp2,1000,200,0.5,0.75,9,11024354,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,1.0055024067768894,2.884231216554376,1.478728809778528,False,False,False,False,8,0.38095238095238093,2,True,1.8787288097774866,True,37,6.534502292051911,6.534502292051911,,6.534502292051911,6.343161541968584,0.00013399997260421515,,0.0001903341617435217,,,,,,,,6.534502292051911,0.17078520799987018,,6.343161541968584,,0.00013399997260421515,0.020231207949109375,,,,,,,,,4,0.19047619047619047,0.001439257400938507,1000000000000.0,0.001439257400938507,3.8414588206941205,37,1,38,0.185,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.43284203504818164,0.41041539335393695,0.06345945125165252,65.11680966119587,2.985480818882167,lassocv_control_union,0.099934614342318,,0.024534972489995557,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=28; selected_d=25; selected_union=37
dgp2,1000,200,0.25,0.25,0,11032345,post_selection_ivqr,2.2,0.3255102498039183,1.8744897501960818,1.8744897501960818,3.513711823590169,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,4.0,True,True,True,False,21,1.0,1,False,4.0,True,35,10.85691916604992,10.85691916604992,,10.85691916604992,10.447483207914047,0.00017620797734707594,,0.0001527093118056655,,,,,,,,10.85691916604992,0.3978727909270674,,10.447483207914047,,0.00017620797734707594,0.011234249919652939,,,,,,,,,0,0.0,0.0012459596086962343,0.5810792457924772,0.0012459596086962343,3.8414588206941205,35,1,36,0.175,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4397597223972085,0.4188161606176649,0.007516592550022638,7.293299385497918,3.2993634532081693,lassocv_control_union,0.10196250691889279,,0.024110670973638965,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=31; selected_d=23; selected_union=35
dgp2,1000,200,0.25,0.25,1,11032346,post_selection_ivqr,0.40000000000000013,0.3255102498039183,0.07448975019608184,0.07448975019608184,0.005548722884274674,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,1.000000000000492,1.6000000000019288,True,False,True,False,10,0.47619047619047616,2,True,2.000000000000492,True,32,4.536707582999952,4.536707582999952,,4.536707582999952,4.131451875087805,0.00017029105219990015,,0.00011533382348716259,,,,,,,,4.536707582999952,0.3940510409884155,,4.131451875087805,,0.00017029105219990015,0.010919042048044503,,,,,,,,,4,0.19047619047619047,0.0026154212973465867,1000000000000.0,0.0026154212973465867,3.8414588206941205,32,1,33,0.16,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3986368073192931,0.3780933442152937,0.027833822460033304,27.657280326733854,3.0527203213206753,lassocv_control_union,0.09415166410077509,,0.02176764676497911,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=26; selected_d=27; selected_union=32
dgp2,1000,200,0.25,0.25,2,11032347,post_selection_ivqr,-0.19999999999999996,0.3255102498039183,-0.5255102498039183,0.5255102498039183,0.2761610226489766,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.40000000000076125,1.046115092190482,1.0461150921919073,False,False,False,False,7,0.3333333333333333,2,True,1.4461150921912433,True,44,27.41841470892541,27.41841470892541,,27.41841470892541,27.012308957986534,0.000194291933439672,,0.00014925096184015274,,,,,,,,27.41841470892541,0.3902623330941424,,27.012308957986534,,0.000194291933439672,0.015499874949455261,,,,,,,,,5,0.23809523809523808,0.030058089158681037,1000000000000.0,0.030058089158681037,3.8414588206941205,44,1,45,0.22,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.44539353323500086,0.4192328508404254,0.03073880211098504,30.254813952882035,3.228511696175499,lassocv_control_union,0.08963840652803713,,0.019790821046009047,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=35; selected_d=35; selected_union=44
dgp2,1000,200,0.25,0.25,3,11032348,post_selection_ivqr,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.8000000000005221,2.9517833596152347,2.9517833596179326,False,False,False,False,17,0.8095238095238095,3,True,3.751783359615757,True,32,3.317645250004716,3.317645250004716,,3.317645250004716,2.9097812090767547,0.00017349992413073778,,0.00020933314226567745,,,,,,,,3.317645250004716,0.39592187490779907,,2.9097812090767547,,0.00017349992413073778,0.011559332953765988,,,,,,,,,3,0.14285714285714285,0.003494009173437399,1000000000000.0,0.003494009173437399,3.8414588206941205,32,1,33,0.16,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4382186654475937,0.4190273776212693,0.027037501013816436,26.84402123058349,3.169244968592627,lassocv_control_union,0.09900336223748787,,0.026510373523391844,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=31; selected_d=23; selected_union=32
dgp2,1000,200,0.25,0.25,4,11032349,post_selection_ivqr,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.200000000002712,True,True,True,False,19,0.9047619047619048,3,True,4.0,True,38,9.047703917021863,9.047703917021863,,9.047703917021863,8.985112291993573,0.00014887494035065174,,0.00011029117740690708,,,,,,,,9.047703917021863,0.05144804192241281,,8.985112291993573,,0.00014887494035065174,0.010884416988119483,,,,,,,,,2,0.09523809523809523,0.001961691837350242,1000000000000.0,0.001961691837350242,3.8414588206941205,38,1,39,0.19,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.41096052505177694,0.3870307963820053,0.01955482749715155,19.147051690145325,3.148403089923862,lassocv_control_union,0.09675915747471212,,0.023707935731107,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=30; selected_d=29; selected_union=38
dgp2,1000,200,0.25,0.25,5,11032350,post_selection_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,2.4000000000005013,2.600000000003357,True,False,True,False,16,0.7619047619047619,3,True,3.4000000000005013,False,57,41.305725874961354,41.305725874961354,,41.305725874961354,41.056244792067446,0.00016304198652505875,,0.00021708279382437468,,,,,,,,41.305725874961354,0.22832225007005036,,41.056244792067446,,0.00016304198652505875,0.02077870804350823,,,,,,,,,5,0.23809523809523808,0.016107098986327274,1000000000000.0,0.016107098986327274,3.8414588206941205,57,1,58,0.285,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4347635277325721,0.3999242977734746,0.02431144122863188,23.44709896460245,3.4187208454153226,lassocv_control_union,0.09591193260327778,,0.018648619219947947,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=34; selected_d=46; selected_union=57
dgp2,1000,200,0.25,0.25,6,11032351,post_selection_ivqr,1.2000000000000002,0.3255102498039183,0.8744897501960819,0.8744897501960819,0.7647323231980057,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.6275292565207167,2.622913769967524,1.595384513447328,False,False,False,False,9,0.42857142857142855,2,True,1.9953845134468073,False,38,7.780556709039956,7.780556709039956,,7.780556709039956,7.6896435000235215,0.00015770900063216686,,0.00013299996498972178,,,,,,,,7.780556709039956,0.06007345800753683,,7.6896435000235215,,0.00015770900063216686,0.03054904204327613,,,,,,,,,1,0.047619047619047616,0.20286263903822685,1000000000000.0,0.20286263903822685,3.8414588206941205,38,1,39,0.19,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4156575284866916,0.39191861558146346,0.050490756608195894,51.04860924862741,3.105958618485628,lassocv_control_union,0.08482970764999867,,0.025858358028917054,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=38; selected_d=22; selected_union=38
dgp2,1000,200,0.25,0.25,7,11032352,post_selection_ivqr,-0.19999999999999996,0.3255102498039183,-0.5255102498039183,0.5255102498039183,0.2761610226489766,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.8000000000007662,2.755126069135397,2.3551260691404696,False,False,False,False,15,0.7142857142857143,4,True,3.5551260691361635,True,40,20.892230583936907,20.892230583936907,,20.892230583936907,20.70242887502536,0.0001456660684198141,,0.00020179280545562506,,,,,,,,20.892230583936907,0.16539608407765627,,20.70242887502536,,0.0001456660684198141,0.024058165960013866,,,,,,,,,4,0.19047619047619047,0.000699176591595155,1000000000000.0,0.000699176591595155,3.8414588206941205,40,1,41,0.2,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.43634418018462373,0.4122211231779114,0.016480211710407255,16.052592948868494,3.255384724709664,lassocv_control_union,0.10192884710375152,,0.022617876277572193,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=30; selected_d=29; selected_union=40
dgp2,1000,200,0.25,0.25,8,11032353,post_selection_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,2.200000000004609,True,True,True,False,16,0.7619047619047619,5,True,4.0,True,58,30.252272958052345,30.252272958052345,,30.252272958052345,30.036400082986802,0.0001532089663669467,,0.00014112400822341442,,,,,,,,30.252272958052345,0.1900101670762524,,30.036400082986802,,0.0001532089663669467,0.025568375014699996,,,,,,,,,5,0.23809523809523808,6.910668012458564e-05,1000000000000.0,6.910668012458564e-05,3.8414588206941205,58,1,59,0.29,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.42327562632327376,0.3870769688265431,0.012806374504634375,12.194154949405945,3.279097647067779,lassocv_control_union,0.06927934879476977,,0.02240909498142965,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=50; selected_d=28; selected_union=58
dgp2,1000,200,0.25,0.25,9,11032354,post_selection_ivqr,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.9403888841335302,1.8634574661110304,1.8038463502465252,False,False,False,False,11,0.5238095238095238,3,True,2.8038463502445605,False,37,14.140271708020009,14.140271708020009,,14.140271708020009,14.028805500012822,0.00015120906755328178,,0.00010445807129144669,,,,,,,,14.140271708020009,0.09711333294399083,,14.028805500012822,,0.00015120906755328178,0.014097207924351096,,,,,,,,,3,0.14285714285714285,0.6832199391370353,1000000000000.0,0.6832199391370353,3.8414588206941205,37,1,38,0.185,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4416538955164896,0.4195756936742696,0.0362086020077327,36.10373219964171,3.2724810535806785,lassocv_control_union,0.09334075759430327,,0.022651030164811507,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=31; selected_d=27; selected_union=37
dgp2,1000,200,0.25,0.5,0,11033345,post_selection_ivqr,1.0,1.0,0.0,0.0,0.0,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-4.296563105299356e-13,2.000000000000075,1.2000000000031508,False,False,False,False,9,0.42857142857142855,3,True,2.0000000000005045,True,65,145.15290395810734,145.15290395810734,,145.15290395810734,144.68598454201128,0.00021795800421386957,,0.00017254101112484932,,,,,,,,145.15290395810734,0.43945495900698006,,144.68598454201128,,0.00021795800421386957,0.027073958073742688,,,,,,,,,4,0.19047619047619047,0.002114854396364379,1000000000000.0,0.002114854396364379,3.8414588206941205,65,1,66,0.325,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.48629574259812003,0.449956534679016,0.025230411157038193,24.14926961094289,3.089859007283479,lassocv_control_union,0.08554704029508069,,0.015174409308220166,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=40; selected_d=48; selected_union=65
dgp2,1000,200,0.25,0.5,1,11033346,post_selection_ivqr,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.845574305594767,3.0,2.6455743055981973,False,True,True,False,17,0.8095238095238095,4,True,3.845574305594767,False,35,53.29084320797119,53.29084320797119,,53.29084320797119,52.837099457974546,0.00023374997545033693,,0.00011937599629163742,,,,,,,,53.29084320797119,0.4372713330667466,,52.837099457974546,,0.00023374997545033693,0.016119290958158672,,,,,,,,,3,0.14285714285714285,0.0005736891210396799,1000000000000.0,0.0005736891210396799,3.8414588206941205,35,1,36,0.175,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4379990234047766,0.4169896411021514,0.012187031275230947,11.880904067495994,3.193256323595851,lassocv_control_union,0.1102815421394526,,0.022111772089365735,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=25; selected_d=30; selected_union=35
dgp2,1000,200,0.25,0.5,2,11033347,post_selection_ivqr,-0.19999999999999996,1.0,-1.2,1.2,1.44,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,2.778413541795191,True,True,True,False,17,0.8095238095238095,5,True,4.0,True,60,122.46817545895465,122.46817545895465,,122.46817545895465,122.00775329198223,0.00021329207811504602,,0.00016308389604091644,,,,,,,,122.46817545895465,0.43639533303212374,,122.00775329198223,,0.00021329207811504602,0.023650457966141403,,,,,,,,,3,0.14285714285714285,0.006951169245245916,1000000000000.0,0.006951169245245916,3.8414588206941205,60,1,61,0.3,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.47920584263803934,0.44533756587995876,0.010147506618666048,9.615939013088761,3.314805858305206,lassocv_control_union,0.09039835313208806,,0.016052991853617096,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=35; selected_d=52; selected_union=60
dgp2,1000,200,0.25,0.5,3,11033348,post_selection_ivqr,2.2,1.0,1.2000000000000002,1.2000000000000002,1.4400000000000004,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.33167546751980714,3.0,1.8683245324817994,False,True,True,False,12,0.5714285714285714,3,True,2.668324532480193,True,32,6.1521784159122035,6.1521784159122035,,6.1521784159122035,5.730102792032994,0.00020237499848008156,,0.00011362391524016857,,,,,,,,6.1521784159122035,0.40824904199689627,,5.730102792032994,,0.00020237499848008156,0.013510582968592644,,,,,,,,,4,0.19047619047619047,0.0029997976975499625,1000000000000.0,0.0029997976975499625,3.8414588206941205,32,1,33,0.16,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.40968559493621626,0.38951957488745337,0.03141221025317092,31.328285805145775,3.1538092071867845,lassocv_control_union,0.12394231603111826,,0.023357854793686086,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=24; selected_d=28; selected_union=32
dgp2,1000,200,0.25,0.5,4,11033349,post_selection_ivqr,1.8000000000000003,1.0,0.8000000000000003,0.8000000000000003,0.6400000000000005,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-0.7916084220297002,2.653949310587894,2.8606183170650326,False,False,False,False,15,0.7142857142857143,3,True,3.445557732617594,True,32,4.523779041948728,4.523779041948728,,4.523779041948728,4.320074249990284,0.00014991604257375002,,0.00015583401545882225,,,,,,,,4.523779041948728,0.17141237494070083,,4.320074249990284,,0.00014991604257375002,0.03198666695971042,,,,,,,,,2,0.09523809523809523,0.014433603574818816,1000000000000.0,0.014433603574818816,3.8414588206941205,32,1,33,0.16,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.3866198430457768,0.36566586252870703,0.022486233619212,22.221376744987097,3.24610433888306,lassocv_control_union,0.10890410204510548,,0.02660001152857043,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=29; selected_d=19; selected_union=32
dgp2,1000,200,0.25,0.5,5,11033350,post_selection_ivqr,0.20000000000000018,1.0,-0.7999999999999998,0.7999999999999998,0.6399999999999997,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-1.0,3.0,3.6000000000001955,True,True,True,False,20,0.9523809523809523,2,True,4.0,True,42,137.07858216692694,137.07858216692694,,137.07858216692694,136.732326791971,0.00015770795289427042,,0.00022079190239310265,,,,,,,,137.07858216692694,0.3317850410239771,,136.732326791971,,0.00015770795289427042,0.014091834076680243,,,,,,,,,1,0.047619047619047616,0.027846636517940306,1000000000000.0,0.027846636517940306,3.8414588206941205,42,1,43,0.21,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.45896211699391254,0.4346267310428019,0.0328189634050111,32.43956180700945,3.046801827260518,lassocv_control_union,0.0987754405184652,,0.01987080412853199,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=25; selected_d=35; selected_union=42
dgp2,1000,200,0.25,0.5,6,11033351,post_selection_ivqr,1.4000000000000004,1.0,0.40000000000000036,0.40000000000000036,0.16000000000000028,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,0.21259342775895348,2.9319501227930487,1.519356695037463,False,False,False,False,10,0.47619047619047616,4,True,2.719356695034095,True,38,18.728602625080384,18.728602625080384,,18.728602625080384,18.440853790962137,0.0002470000181347132,,0.00018554215785115957,,,,,,,,18.728602625080384,0.262349541997537,,18.440853790962137,,0.0002470000181347132,0.024966749944724143,,,,,,,,,5,0.23809523809523808,0.0034756019584605124,1000000000000.0,0.0034756019584605124,3.8414588206941205,38,1,39,0.19,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4336019417078174,0.41059202058969757,0.03647023372321355,36.33662975413208,3.2694855302297743,lassocv_control_union,0.09154427529534126,,0.026624135134770407,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=34; selected_d=22; selected_union=38
dgp2,1000,200,0.25,0.5,7,11033352,post_selection_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,,,False,True,-1.0,3.0,21,0.2,False,False,False,-4.2416070655804106e-13,2.0412018291890224,1.6412018291898665,False,False,False,False,10,0.47619047619047616,2,True,2.0412018291894465,True,45,38.89571775007062,38.89571775007062,,38.89571775007062,38.34906525001861,0.00016345793846994638,,0.00021045806352049112,,,,,,,,38.89571775007062,0.49990995903499424,,38.34906525001861,,0.00016345793846994638,0.04636862501502037,,,,,,,,,5,0.23809523809523808,0.010620280383241263,1000000000000.0,0.010620280383241263,3.8414588206941205,45,1,46,0.225,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4235597612385993,0.3957357832920889,0.0308096391892319,30.294963027465325,3.234477642204388,lassocv_control_union,0.09328677258779582,,0.02111124820288869,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=36; selected_d=34; selected_union=45
