dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp2,1000,200,1.0,0.5,11,1598383904025722053,post_selection_ivqr,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.3949731384181465,1.3311147409974498,0.9361416025793032,False,True,False,False,False,5,0.23809523809523808,1,False,0.9361416025793032,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0640331517555222,86.98428302812484,0.0640331517555222,3.841458820694124,3.841458820694124,1.0,3.841458820694124,22,8.82834200002253,8.82834200002253,,8.82834200002253,8.449502799892798,0.001066200202330947,,0.000492599792778492,,,,,,,,8.82834200002253,0.3498740999493748,,8.449502799892798,,0.001066200202330947,0.027406300185248256,,,,,,,,,22,1,23,0.11,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.47128497480711706,0.4588255018773667,0.26910456454598003,359.3483311791723,2.9901779898652734,lassocv_control_union,1.2,0.10589185831921559,,0.03317053595122608,0.08824321526601299,0.027642113292688397,0.10589185831921559,0.03317053595122608,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=20; selected_d=10; selected_union=22; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,12,3085450205660412616,post_selection_ivqr,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,False,True,,,0.3249607443507013,1.0887184021623943,0.763757657811693,False,True,False,False,False,4,0.19047619047619047,1,False,0.763757657811693,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.021885731607454426,1000000000000.0,0.021885731607454426,3.841458820694124,3.841458820694124,1.0,3.841458820694124,25,13.48008230002597,13.48008230002597,,13.48008230002597,13.092577500035986,0.0006848000921308994,,0.0005240000318735838,,,,,,,,13.48008230002597,0.3620748999528587,,13.092577500035986,,0.0006848000921308994,0.02422109991312027,,,,,,,,,25,1,26,0.125,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.48052370010998857,0.4666425245733593,0.25362962723669014,330.6423142006995,2.865604798510131,lassocv_control_union,1.2,0.14853279688481294,,0.023639507000092815,0.12377733073734412,0.019699589166744014,0.14853279688481294,0.023639507000092815,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=10; selected_d=24; selected_union=25; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,13,6996247563800491160,post_selection_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,0.6797901568096639,1.8149041345050336,1.1351139776953696,False,True,False,False,False,6,0.2857142857142857,1,False,1.1351139776953696,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.0023707625338695616,1000000000000.0,0.0023707625338695616,3.841458820694124,3.841458820694124,1.0,3.841458820694124,16,9.597144100116566,9.597144100116566,,9.597144100116566,9.213874999899417,0.0007299000862985849,,0.00032020010985434055,,,,,,,,9.597144100116566,0.3799544000066817,,9.213874999899417,,0.0007299000862985849,0.0022646000143140554,,,,,,,,,16,1,17,0.08,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4467416391938339,0.43716384679698583,0.29054952421586855,402.16990828659164,3.027381340398309,lassocv_control_union,1.2,0.12477303495249353,,0.039039588001470046,0.10397752912707794,0.03253299000122504,0.12477303495249353,0.039039588001470046,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=15; selected_d=10; selected_union=16; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,14,3780233490306844943,post_selection_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,False,True,,,0.33617086155156667,0.8000000000006083,0.46382913844904167,False,False,False,False,False,3,0.14285714285714285,1,False,0.46382913844904167,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.1947855337155299,1000000000000.0,0.1947855337155299,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,4.257314900169149,4.257314900169149,,4.257314900169149,3.769366499967873,0.0005602999590337276,,0.00046030059456825256,,,,,,,,4.257314900169149,0.4850070998072624,,3.769366499967873,,0.0005602999590337276,0.0019206998404115438,,,,,,,,,10,1,11,0.05,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4592740959741586,0.4532538682977575,0.28494282045162367,393.70768472531375,2.854922643524925,lassocv_control_union,1.2,0.13656050374219394,,0.03383448840961822,0.11380041978516162,0.028195407008015184,0.13656050374219394,0.03383448840961822,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=10; selected_d=9; selected_union=10; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,15,1595055212422663492,post_selection_ivqr,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,0.3999999999996681,1.5123516880337542,1.112351688034086,False,True,False,False,False,6,0.2857142857142857,1,False,1.112351688034086,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.01692440263749154,1000000000000.0,0.01692440263749154,3.841458820694124,3.841458820694124,1.0,3.841458820694124,11,4.322787899989635,4.322787899989635,,4.322787899989635,3.8599674999713898,0.0008096001110970974,,0.0003545999061316252,,,,,,,,4.322787899989635,0.4599585998803377,,3.8599674999713898,,0.0008096001110970974,0.001697600120678544,,,,,,,,,11,1,12,0.055,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.43542577505731095,0.42856165074189834,0.262564038273399,351.42130195153555,2.8166634765867014,lassocv_control_union,1.2,0.16349983405882615,,0.03541457100515118,0.13624986171568845,0.02951214250429265,0.16349983405882615,0.03541457100515118,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=11; selected_d=10; selected_union=11; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,16,2873361571371571843,post_selection_ivqr,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,False,True,,,0.1297002503944949,1.4155638131955048,0.8858635628023055,False,True,False,False,False,6,0.2857142857142857,2,True,1.28586356280101,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.08601796896063614,1000000000000.0,0.08601796896063614,3.841458820694124,3.841458820694124,1.0,3.841458820694124,13,4.998123599914834,4.998123599914834,,4.998123599914834,4.5645455999765545,0.0006605000235140324,,0.0003518001176416874,,,,,,,,4.998123599914834,0.4309474998153746,,4.5645455999765545,,0.0006605000235140324,0.0016181999817490578,,,,,,,,,13,1,14,0.065,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4490963627276273,0.4412662602689337,0.2338426969798638,300.6367695213527,2.832378448353013,lassocv_control_union,1.2,0.13551896012267642,,0.0349668970435213,0.11293246676889702,0.029139080869601087,0.13551896012267642,0.0349668970435213,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=10; selected_d=12; selected_union=13; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,17,6329553464956728778,post_selection_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,0.7422562516873021,1.7348935651975026,0.9926373135102005,False,True,False,False,False,5,0.23809523809523808,1,False,0.9926373135102005,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.12437692476394016,62.14640549166723,0.12437692476394016,3.841458820694124,3.841458820694124,1.0,3.841458820694124,17,3.739855600055307,3.739855600055307,,3.739855600055307,3.2874996000900865,0.0005387000273913145,,0.00025040004402399063,,,,,,,,3.739855600055307,0.4498357998672873,,3.2874996000900865,,0.0005387000273913145,0.0017311000265181065,,,,,,,,,17,1,18,0.085,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4698924657013098,0.46016572195271,0.28463284082826806,390.3237844686967,2.9032318623293207,lassocv_control_union,1.2,0.1261516542437763,,0.034088526968289755,0.10512637853648026,0.028407105806908133,0.1261516542437763,0.034088526968289755,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=15; selected_d=13; selected_union=17; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,18,42828429601134660,post_selection_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,False,True,,,0.1999999999996726,1.2000000000002145,1.0000000000005418,False,True,False,False,False,6,0.2857142857142857,1,False,1.0000000000005418,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.12214416456568335,1000000000000.0,0.12214416456568335,3.841458820694124,3.841458820694124,1.0,3.841458820694124,19,3.893651599995792,3.893651599995792,,3.893651599995792,3.4901134001556784,0.00044249999336898327,,0.0003762997221201658,,,,,,,,3.893651599995792,0.38513660011813045,,3.4901134001556784,,0.00044249999336898327,0.017582800006493926,,,,,,,,,19,1,20,0.095,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.46210668942621846,0.45111806203962435,0.24642501219743648,320.14078339407115,2.809313091832537,lassocv_control_union,1.2,0.14693351679615374,,0.030902426374356678,0.12244459733012812,0.025752021978630565,0.14693351679615374,0.030902426374356678,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=11; selected_d=17; selected_union=19; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.5,19,2429553583653170364,post_selection_ivqr,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,0.7633960460455186,1.6742409964220277,0.5108449503774029,False,False,False,False,False,4,0.19047619047619047,2,True,0.9108449503765091,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.08374628609212316,1000000000000.0,0.08374628609212316,3.841458820694124,3.841458820694124,1.0,3.841458820694124,17,3.5192975997924805,3.5192975997924805,,3.5192975997924805,3.1067156000062823,0.00047930004075169563,,0.0002630995586514473,,,,,,,,3.5192975997924805,0.40954720019362867,,3.1067156000062823,,0.00047930004075169563,0.0022923999931663275,,,,,,,,,17,1,18,0.085,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4468036972377626,0.4366533063613913,0.2501863594837365,327.3250917182029,2.8914948229965542,lassocv_control_union,1.2,0.12128034984747024,,0.03564542488813536,0.1010669582062252,0.0297045207401128,0.12128034984747024,0.03564542488813536,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=16; selected_d=12; selected_union=17; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,0,7980876811192066283,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,1.1474637188065246,2.237352150146865,1.0898884313403405,False,True,False,False,False,6,0.2857142857142857,1,False,1.0898884313403405,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.0005524093390227376,1000000000000.0,0.0005524093390227376,3.841458820694124,3.841458820694124,1.0,3.841458820694124,31,11.932731200009584,11.932731200009584,,11.932731200009584,11.54476509988308,0.0007335001137107611,,0.0005932999774813652,,,,,,,,11.932731200009584,0.362342800013721,,11.54476509988308,,0.0007335001137107611,0.024296500021591783,,,,,,,,,31,1,32,0.155,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4380751154876985,0.41947987628977335,0.24957066170233097,321.5956753684715,2.93790527268126,lassocv_control_union,1.2,0.09171909955872236,,0.030857649283921127,0.07643258296560197,0.02571470773660094,0.09171909955872236,0.030857649283921127,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=27; selected_d=15; selected_union=31; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,1,609907606553788806,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,0.9293836675956705,2.157829814576039,0.82844614698148,False,True,False,False,False,5,0.23809523809523808,2,True,1.2284461469803687,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0007450212509928356,1000000000000.0,0.0007450212509928356,3.841458820694124,3.841458820694124,1.0,3.841458820694124,19,6.247825699858367,6.247825699858367,,6.247825699858367,5.87002779985778,0.0007241000421345234,,0.0004803999327123165,,,,,,,,6.247825699858367,0.3544063998851925,,5.87002779985778,,0.0007241000421345234,0.022187000140547752,,,,,,,,,19,1,20,0.095,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4355965815482332,0.4240663789240908,0.21882229802529085,274.23597630247696,3.061606712473194,lassocv_control_union,1.2,0.12919694991662228,,0.02855834305277331,0.10766412493051858,0.023798619210644426,0.12919694991662228,0.02855834305277331,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=11; selected_d=18; selected_union=19; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,2,5102379393282396303,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,1.185462975387498,2.182849816250971,0.997386840863473,False,True,False,False,False,5,0.23809523809523808,1,False,0.997386840863473,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.054444900341964565,1000000000000.0,0.054444900341964565,3.841458820694124,3.841458820694124,1.0,3.841458820694124,13,5.660654600011185,5.660654600011185,,5.660654600011185,5.302948800148442,0.0007172999903559685,,0.00028179981745779514,,,,,,,,5.660654600011185,0.3546986000146717,,5.302948800148442,,0.0007172999903559685,0.002008100040256977,,,,,,,,,13,1,14,0.065,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.47575544943647075,0.4683042578548572,0.3164242097142437,455.952143124084,2.8257465114191196,lassocv_control_union,1.2,0.13230519196849602,,0.03970165846521216,0.11025432664041336,0.0330847153876768,0.13230519196849602,0.03970165846521216,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=12; selected_d=10; selected_union=13; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,3,1490711298884836330,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,0.8884994632002821,1.8000000000005578,0.5115005368015015,False,True,False,False,False,4,0.19047619047619047,2,True,0.9115005368002758,-1.0,3.0,21,0.2,False,False,False,4,0.19047619047619047,0.027884301967105982,1000000000000.0,0.027884301967105982,3.841458820694124,3.841458820694124,1.0,3.841458820694124,13,6.366064800182357,6.366064800182357,,6.366064800182357,5.999795199837536,0.0009385000448673964,,0.00031980033963918686,,,,,,,,6.366064800182357,0.3631184999831021,,5.999795199837536,,0.0009385000448673964,0.0018927999772131443,,,,,,,,,13,1,14,0.065,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4026688544243875,0.39417886859894735,0.22223188998383864,281.4443133050705,2.9317670976942796,lassocv_control_union,1.2,0.13308000247562815,,0.039008460293767,0.11090000206302346,0.03250705024480583,0.13308000247562815,0.039008460293767,3,False,False,False,,ok; failed_alpha_points=4/21; selected_y=13; selected_d=10; selected_union=13; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,4,8556804566882039563,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,1.3999999999996644,2.389719164820353,0.9897191648206884,False,True,False,False,False,5,0.23809523809523808,1,False,0.9897191648206884,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.023862158630239196,1000000000000.0,0.023862158630239196,3.841458820694124,3.841458820694124,1.0,3.841458820694124,16,5.304717400111258,5.304717400111258,,5.304717400111258,4.825799399986863,0.0006769001483917236,,0.0004636996891349554,,,,,,,,5.304717400111258,0.4753609001636505,,4.825799399986863,,0.0006769001483917236,0.002416500123217702,,,,,,,,,16,1,17,0.08,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4631457985937909,0.4538519885898138,0.26209955859700335,348.80283585802994,2.782282770192925,lassocv_control_union,1.2,0.16335081515194558,,0.02789552910125344,0.13612567929328798,0.023246274251044533,0.16335081515194558,0.02789552910125344,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=10; selected_d=16; selected_union=16; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,5,8191121651312748264,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,1.107842295037992,1.9047164919938184,0.7968741969558264,False,True,False,False,False,4,0.19047619047619047,1,False,0.7968741969558264,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.06161836048095488,1000000000000.0,0.06161836048095488,3.841458820694124,3.841458820694124,1.0,3.841458820694124,16,7.400502700125799,7.400502700125799,,7.400502700125799,6.975600800011307,0.0006717001087963581,,0.0003152000717818737,,,,,,,,7.400502700125799,0.42211929988116026,,6.975600800011307,,0.0006717001087963581,0.0017957000527530909,,,,,,,,,16,1,17,0.08,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4408715211373686,0.4311921075521703,0.266599803929871,356.96882665422606,2.866645817445967,lassocv_control_union,1.2,0.133725013038214,,0.03545206312357784,0.11143751086517834,0.02954338593631487,0.133725013038214,0.03545206312357784,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=12; selected_d=13; selected_union=16; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,6,5018355681750845424,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,1.208364365141056,2.1160793045643196,0.5077149394244032,False,False,False,False,False,3,0.14285714285714285,2,True,0.9077149394232635,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.5849405254954284,1000000000000.0,0.5849405254954284,3.841458820694124,3.841458820694124,1.0,3.841458820694124,11,5.028007399989292,5.028007399989292,,5.028007399989292,4.596564400009811,0.0008827999699860811,,0.0003477002028375864,,,,,,,,5.028007399989292,0.428139999974519,,4.596564400009811,,0.0008827999699860811,0.002072499832138419,,,,,,,,,11,1,12,0.055,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4136413836430417,0.4065124035049631,0.22760848434455677,290.8493548863523,2.8536385559101283,lassocv_control_union,1.2,0.1514306350603384,,0.0425497772133387,0.12619219588361535,0.03545814767778225,0.1514306350603384,0.0425497772133387,3,False,False,False,,ok; failed_alpha_points=2/21; selected_y=11; selected_d=8; selected_union=11; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,7,5117578993246032246,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,1.1752385538966448,1.9842393141403223,0.8090007602436775,False,True,False,False,False,4,0.19047619047619047,1,False,0.8090007602436775,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.013119935396441077,59.13319989763988,0.013119935396441077,3.841458820694124,3.841458820694124,1.0,3.841458820694124,13,3.5234970999881625,3.5234970999881625,,3.5234970999881625,3.0787310998421162,0.0008569001220166683,,0.0003176000900566578,,,,,,,,3.5234970999881625,0.44151039980351925,,3.0787310998421162,,0.0008569001220166683,0.002081100130453706,,,,,,,,,13,1,14,0.065,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.48201807062343927,0.47465589091656424,0.2797889357701588,382.65463476086865,2.9540253543403256,lassocv_control_union,1.2,0.14980237423149428,,0.034675050416799615,0.12483531185957858,0.028895875347333014,0.14980237423149428,0.034675050416799615,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=10; selected_d=11; selected_union=13; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,8,1965377504077405412,post_selection_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,1.1999999999994904,1.800000000000123,0.6000000000006327,False,True,False,False,False,4,0.19047619047619047,1,False,0.6000000000006327,-1.0,3.0,21,0.2,False,False,False,5,0.23809523809523808,0.22249588008174848,1000000000000.0,0.22249588008174848,3.841458820694124,3.841458820694124,1.0,3.841458820694124,17,4.72503409977071,4.72503409977071,,4.72503409977071,4.29719870002009,0.0004070000723004341,,0.00043689971789717674,,,,,,,,4.72503409977071,0.42497000005096197,,4.29719870002009,,0.0004070000723004341,0.0020214999094605446,,,,,,,,,17,1,18,0.085,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4628191074626782,0.4529625773243787,0.26790009930397,358.98105868793726,2.859710467119312,lassocv_control_union,1.2,0.11019147233272437,,0.03737997460595404,0.09182622694393698,0.031149978838295032,0.11019147233272437,0.03737997460595404,3,False,False,False,,ok; failed_alpha_points=5/21; selected_y=16; selected_d=10; selected_union=17; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,9,8325302537769709259,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,1.0583936605678865,2.162418237532516,1.1040245769646295,False,True,False,False,False,5,0.23809523809523808,1,False,1.1040245769646295,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.14047253504046756,30.927081505700006,0.14047253504046756,3.841458820694124,3.841458820694124,1.0,3.841458820694124,14,3.4651124000083655,3.4651124000083655,,3.4651124000083655,3.042084699962288,0.0007448999676853418,,0.0003482003230601549,,,,,,,,3.4651124000083655,0.4196637999266386,,3.042084699962288,,0.0007448999676853418,0.0022707998286932707,,,,,,,,,14,1,15,0.07,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4600213252495321,0.4517899430124823,0.2762633980842375,375.61066138607464,2.8389776100110797,lassocv_control_union,1.2,0.12395120743614862,,0.03531755769068177,0.1032926728634572,0.029431298075568144,0.12395120743614862,0.03531755769068177,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=13; selected_d=10; selected_union=14; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,10,7878250709600792518,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,1.4852527515684633,2.003492280539027,0.5182395289705639,False,True,False,False,False,3,0.14285714285714285,1,False,0.5182395289705639,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.04188597328853663,1000000000000.0,0.04188597328853663,3.841458820694124,3.841458820694124,1.0,3.841458820694124,21,9.82998919999227,9.82998919999227,,9.82998919999227,9.452032499946654,0.0009503001347184181,,0.00047919992357492447,,,,,,,,9.82998919999227,0.3552210000343621,,9.452032499946654,,0.0009503001347184181,0.021306199952960014,,,,,,,,,21,1,22,0.105,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.47634405863769325,0.46455242024468335,0.27862802061420133,377.3636680091899,2.942004592176347,lassocv_control_union,1.2,0.12900327597705638,,0.031006848384942477,0.10750272998088033,0.0258390403207854,0.12900327597705638,0.031006848384942477,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=17; selected_d=14; selected_union=21; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,11,8165160171433588133,post_selection_ivqr,1.6,1.6744897501960816,-0.0744897501960815,0.0744897501960815,0.005548722884274625,ok,False,True,,,1.1999999999999376,1.9632996943210985,0.763299694321161,False,True,False,False,False,4,0.19047619047619047,1,False,0.763299694321161,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.05448311341954167,1000000000000.0,0.05448311341954167,3.841458820694124,3.841458820694124,1.0,3.841458820694124,16,9.827576300129294,9.827576300129294,,9.827576300129294,9.469222199870273,0.0006800999399274588,,0.0003941003233194351,,,,,,,,9.827576300129294,0.35412369994446635,,9.469222199870273,,0.0006800999399274588,0.0031562000513076782,,,,,,,,,16,1,17,0.08,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.41971509360015447,0.40966942821441377,0.23079645929836853,294.6451895219639,2.860792140992618,lassocv_control_union,1.2,0.13953176253273566,,0.030386849667266475,0.11627646877727973,0.025322374722722064,0.13953176253273566,0.030386849667266475,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=12; selected_d=13; selected_union=16; selection_lasso_multiplier=1.2
dgp2,1000,200,1.0,0.75,12,8207026833321413782,post_selection_ivqr,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,1.5105783852159893,2.4817001200135187,0.5711217347986801,False,True,False,False,False,4,0.19047619047619047,2,True,0.9711217347975294,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.1265298700376571,1000000000000.0,0.1265298700376571,3.841458820694124,3.841458820694124,1.0,3.841458820694124,18,9.427204799838364,9.427204799838364,,9.427204799838364,9.062067599967122,0.0007873000577092171,,0.0003417995758354664,,,,,,,,9.427204799838364,0.361708200071007,,9.062067599967122,,0.0007873000577092171,0.0022999001666903496,,,,,,,,,18,1,19,0.09,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.4351408820559616,0.42418953181010777,0.26738328094495484,357.67081000286004,2.792053992638956,lassocv_control_union,1.2,0.1217138587059334,,0.04056828601779649,0.10142821558827785,0.033806905014830406,0.1217138587059334,0.04056828601779649,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=17; selected_d=9; selected_union=18; selection_lasso_multiplier=1.2
