dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,1000,200,0.1,0.5,14,5175666940297587129,post_selection_ivqr,3.0,1.0,2.0,2.0,4.0,ok,False,True,,,2.6090991201458587,3.0,0.39090087985414135,False,False,False,True,True,2,0.09523809523809523,1,False,0.39090087985414135,-1.0,3.0,21,0.2,False,True,True,3,0.14285714285714285,0.36669608299318474,1000000000000.0,0.36669608299318474,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.0899980000103824,1.0899980000103824,,1.0899980000103824,0.6779340000357479,0.00043209997238591313,,0.00028850004309788346,,,,,,,,1.0899980000103824,0.4078120999620296,,0.6779340000357479,,0.00043209997238591313,0.0035312999971210957,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2823347362324624,0.2787247499962072,0.00625010360365607,6.251676608534025,2.4019058803213587,lassocv_control_union,2.0,0.2876662315402671,,0.06004191979662199,0.14383311577013355,0.030020959898310995,0.2876662315402671,0.06004191979662199,3,False,False,False,,ok; failed_alpha_points=3/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.5,15,4015205606764173635,post_selection_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0016575089622788118,3.1298796146377708,0.0016575089622788118,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.9809825999545865,0.9809825999545865,,0.9809825999545865,0.5742826999630779,0.00045009999303147197,,0.00036069995258003473,,,,,,,,0.9809825999545865,0.4018429000279866,,0.5742826999630779,,0.00045009999303147197,0.004046200017910451,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2635601918050574,0.2598557662105154,0.0035405170497149426,3.5317782685924173,2.4007767925095793,lassocv_control_union,2.0,0.26153270085990615,,0.060918863619038525,0.13076635042995308,0.030459431809519263,0.26153270085990615,0.060918863619038525,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.5,16,5423856249411484261,post_selection_ivqr,2.0,1.0,1.0,1.0,1.0,ok,False,True,,,-0.9660691553955564,3.0,3.9660691553955565,False,True,False,True,True,20,0.9523809523809523,1,False,3.9660691553955565,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.003326312715284283,4.06101053046651,0.003326312715284283,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.0231404000078328,1.0231404000078328,,1.0231404000078328,0.6249957000254653,0.0004911000141873956,,0.0003466999623924494,,,,,,,,1.0231404000078328,0.3927430000039749,,0.6249957000254653,,0.0004911000141873956,0.004563900001812726,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2803292155977989,0.27598075164370706,0.009336135176691917,9.35815119501566,2.4562510320119473,lassocv_control_union,2.0,0.24859352144546462,,0.049317822030418276,0.12429676072273231,0.024658911015209138,0.24859352144546462,0.049317822030418276,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=5; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.5,17,655870356270706474,post_selection_ivqr,0.0,1.0,-1.0,1.0,1.0,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.007320275467587995,1.1272376301499623,0.007320275467587995,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.8908199000288732,0.8908199000288732,,0.8908199000288732,0.48849990003509447,0.0009682999807409942,,0.0002899999963119626,,,,,,,,0.8908199000288732,0.39719590003369376,,0.48849990003509447,,0.0009682999807409942,0.0038657999830320477,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26818723823239066,0.26450608751927396,0.0013064882034976159,1.3003481638130918,2.3416561775828724,lassocv_control_union,2.0,0.28601181676496024,,0.07194463334722183,0.14300590838248012,0.035972316673610914,0.28601181676496024,0.07194463334722183,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=3; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.5,18,8916664040583308672,post_selection_ivqr,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,False,True,,,-0.5702401880030322,3.0,3.170240188004075,False,True,False,True,True,17,0.8095238095238095,2,True,3.5702401880030323,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.00896785275105238,1000000000000.0,0.00896785275105238,3.841458820694124,3.841458820694124,1.0,3.841458820694124,6,0.9645490000257269,0.9645490000257269,,0.9645490000257269,0.5659303999855183,0.00043620000360533595,,0.0002919000689871609,,,,,,,,0.9645490000257269,0.39332269999431446,,0.5659303999855183,,0.00043620000360533595,0.0045677999733015895,,,,,,,,,6,1,7,0.03,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.26350254020579955,0.2583054815177356,0.012530901598277903,12.58839836670478,2.653917919818824,lassocv_control_union,2.0,0.24121932571956445,,0.054661178766970915,0.12060966285978222,0.027330589383485458,0.24121932571956445,0.054661178766970915,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=3; selected_d=6; selected_union=6; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.5,19,3502659785239103079,post_selection_ivqr,-0.3999999999999999,1.0,-1.4,1.4,1.9599999999999997,ok,False,True,,,-1.0,2.4451460112086574,3.4451460112086574,False,True,True,False,True,18,0.8571428571428571,1,False,3.4451460112086574,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.013288930028545904,11.87151041558751,0.013288930028545904,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.9099939999869093,0.9099939999869093,,0.9099939999869093,0.5137624000199139,0.000810899946372956,,0.0003502999898046255,,,,,,,,0.9099939999869093,0.39070460002403706,,0.5137624000199139,,0.000810899946372956,0.004365800006780773,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.25783932135368504,0.25335496679993086,0.009733600716619635,9.760470029678723,2.672200872919179,lassocv_control_union,2.0,0.1924362900886498,,0.05910290234773958,0.0962181450443249,0.02955145117386979,0.1924362900886498,0.05910290234773958,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,0,2202252789716379654,post_selection_ivqr,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0003439470216801034,2.9427815336231844,0.0003439470216801034,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.8091012999648228,0.8091012999648228,,0.8091012999648228,0.4135699999751523,0.001053099986165762,,0.0004763000179082155,,,,,,,,0.8091012999648228,0.3900323999696411,,0.4135699999751523,,0.001053099986165762,0.003969500015955418,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2894870883959445,0.2859130797862661,0.007162566545704404,7.170953578633296,2.253262198242088,lassocv_control_union,2.0,0.2574432589238362,,0.057981951858211346,0.1287216294619181,0.028990975929105673,0.2574432589238362,0.057981951858211346,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,1,4076815892805343055,post_selection_ivqr,-0.8,1.6744897501960816,-2.4744897501960814,2.4744897501960814,6.1230995238254655,ok,False,True,,,-1.0,3.0,3.7580472794958677,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.041861987469108734,4.657892862660139,0.041861987469108734,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.887749099987559,0.887749099987559,,0.887749099987559,0.4776332000037655,0.0010118999634869397,,0.00030620000325143337,,,,,,,,0.887749099987559,0.4043322000070475,,0.4776332000037655,,0.0010118999634869397,0.00446560001000762,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2538468986281268,0.2500936134099585,0.006056221101213358,6.056563663264381,2.5651108145281567,lassocv_control_union,2.0,0.29438963111905947,,0.06713440251990803,0.14719481555952973,0.033567201259954015,0.29438963111905947,0.06713440251990803,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,2,4358762215138013861,post_selection_ivqr,-0.8,1.6744897501960816,-2.4744897501960814,2.4744897501960814,6.1230995238254655,ok,False,True,,,-0.8000000000007683,2.734649470248099,3.5346494702488673,False,True,False,False,False,18,0.8571428571428571,1,False,3.5346494702488673,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,4.015394010079315e-06,1000000000000.0,4.015394010079315e-06,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.120292800012976,1.120292800012976,,1.120292800012976,0.7020969999721274,0.00040199997602030635,,0.00041909998981282115,,,,,,,,1.120292800012976,0.413349200040102,,0.7020969999721274,,0.00040199997602030635,0.004025500034913421,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.24982557354851032,0.24605206033698368,0.0059527172605089804,5.9524341142398045,2.2705586615822146,lassocv_control_union,2.0,0.2687707555264468,,0.07161238297403931,0.1343853777632234,0.035806191487019655,0.2687707555264468,0.07161238297403931,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,3,2813042699452670960,post_selection_ivqr,3.0,1.6744897501960816,1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.012577309710120606,0.9868096130387882,0.012577309710120606,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.9410310000530444,0.9410310000530444,,0.9410310000530444,0.5198310000123456,0.0004911000141873956,,0.00025210005696862936,,,,,,,,0.9410310000530444,0.41538259998196736,,0.5198310000123456,,0.0004911000141873956,0.005074199987575412,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2477032118339514,0.2431576119054557,0.005906176144084806,5.899677445261209,2.467524935190088,lassocv_control_union,2.0,0.26268563614654633,,0.05857787607436082,0.13134281807327317,0.02928893803718041,0.26268563614654633,0.05857787607436082,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=5; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,4,3404517943824962320,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,-1.0,3.0,3.600000000001066,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.010010078369048107,1000000000000.0,0.010010078369048107,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.9240450999932364,0.9240450999932364,,0.9240450999932364,0.5027496999828145,0.00048809999134391546,,0.00043620000360533595,,,,,,,,0.9240450999932364,0.41623299999628216,,0.5027496999828145,,0.00048809999134391546,0.0041381000191904604,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2540007549661434,0.25024824367321663,0.013467404023566353,13.569343429727622,2.4669707420716773,lassocv_control_union,2.0,0.2517424565926956,,0.05783612167685529,0.1258712282963478,0.028918060838427646,0.2517424565926956,0.05783612167685529,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,5,1951948965389939077,post_selection_ivqr,2.4000000000000004,1.6744897501960816,0.7255102498039188,0.7255102498039188,0.5263651225705446,ok,False,True,,,-1.0,3.0,3.4214178272299747,False,True,True,True,True,18,0.8571428571428571,4,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.00012633616116164263,1000000000000.0,0.00012633616116164263,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.0098975999862887,1.0098975999862887,,1.0098975999862887,0.6018247999600135,0.0004612999618984759,,0.00025150005239993334,,,,,,,,1.0098975999862887,0.40296229999512434,,0.6018247999600135,,0.0004612999618984759,0.004397700016852468,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2503604713679345,0.24658964878930234,0.006947645017644914,6.954274981465354,2.496030798674985,lassocv_control_union,2.0,0.20745814303866167,,0.07111580926947936,0.10372907151933083,0.03555790463473968,0.20745814303866167,0.07111580926947936,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,6,8093427939529307179,post_selection_ivqr,0.20000000000000018,1.6744897501960816,-1.4744897501960814,1.4744897501960814,2.1741200234333027,ok,False,True,,,-1.0,2.927233153978895,3.927233153978895,False,True,True,False,True,20,0.9523809523809523,1,False,3.927233153978895,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0013267102736707382,4.169621882916317,0.0013267102736707382,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.0794899999746121,1.0794899999746121,,1.0794899999746121,0.6704937999602407,0.0004110999871045351,,0.0004024000372737646,,,,,,,,1.0794899999746121,0.4035057000000961,,0.6704937999602407,,0.0004110999871045351,0.004676999989897013,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2543494754455665,0.24984403420958812,0.002850301899433896,2.8384401976245774,2.5896869033512577,lassocv_control_union,2.0,0.28314449581311896,,0.07278262069819975,0.14157224790655948,0.03639131034909988,0.28314449581311896,0.07278262069819975,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,7,7172272254353758902,post_selection_ivqr,-0.19999999999999996,1.6744897501960816,-1.8744897501960816,1.8744897501960816,3.5137118235901683,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,1.799411506560318e-05,2.106718856289735,1.799411506560318e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.8335819999920204,0.8335819999920204,,0.8335819999920204,0.42903939995449036,0.000493900035507977,,0.0004542999668046832,,,,,,,,0.8335819999920204,0.39961020002374426,,0.42903939995449036,,0.000493900035507977,0.003984200011473149,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.25922959164541937,0.2555033823478611,0.0032640488136512404,3.255089291108304,2.3171479044360184,lassocv_control_union,2.0,0.26854387135036245,,0.06722659840735537,0.13427193567518123,0.033613299203677685,0.26854387135036245,0.06722659840735537,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,8,5550017809390599389,post_selection_ivqr,3.0,1.6744897501960816,1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,2.064170245054914,3.0,0.935829754945086,False,False,False,True,True,5,0.23809523809523808,1,False,0.935829754945086,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.08129276564520557,7.748891533022867,0.08129276564520557,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.720937900012359,0.720937900012359,,0.720937900012359,0.32314300001598895,0.0009986000368371606,,0.0004729999345727265,,,,,,,,0.720937900012359,0.3925687000155449,,0.32314300001598895,,0.0009986000368371606,0.0037546000094152987,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.24530019881836596,0.2415039221524623,0.011329047641098175,11.390112482199896,2.1693981649755094,lassocv_control_union,2.0,0.24863010108478442,,0.059014968229571425,0.12431505054239221,0.029507484114785713,0.24863010108478442,0.059014968229571425,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,9,8020256584979051874,post_selection_ivqr,-0.3999999999999999,1.6744897501960816,-2.0744897501960815,2.0744897501960815,4.3035077236686,ok,False,True,,,-1.0,2.9146244421132588,3.9146244421132588,False,True,True,False,True,20,0.9523809523809523,1,False,3.9146244421132588,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.04592316044977026,4.5096374398774515,0.04592316044977026,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.9985390999936499,0.9985390999936499,,0.9985390999936499,0.5900491999927908,0.0004292000085115433,,0.0004059000057168305,,,,,,,,0.9985390999936499,0.40291259996593,,0.5900491999927908,,0.0004292000085115433,0.004742200020700693,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.21437558505065823,0.20962860973374386,0.006542719130453961,6.539707566342668,2.3171385269862506,lassocv_control_union,2.0,0.23892576917359631,,0.05030411214325163,0.11946288458679816,0.025152056071625815,0.23892576917359631,0.05030411214325163,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=5; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,10,94216664930046536,post_selection_ivqr,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,-1.0,2.261419408124877,3.261419408124877,False,True,True,False,True,17,0.8095238095238095,1,False,3.261419408124877,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.5539733703559696,8.881556402357935,0.5539733703559696,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.8988824999541976,0.8988824999541976,,0.8988824999541976,0.48194029997102916,0.0005283000064082444,,0.0004121999372728169,,,,,,,,0.8988824999541976,0.41111130005447194,,0.48194029997102916,,0.0005283000064082444,0.004890399985015392,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.25754605064958547,0.25305992406740774,0.0028613371892765027,2.8494610979605586,2.598716119045456,lassocv_control_union,2.0,0.25509506889181405,,0.05414850143728796,0.12754753444590702,0.02707425071864398,0.25509506889181405,0.05414850143728796,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=5; selected_d=4; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,11,1510482162626314896,post_selection_ivqr,0.6000000000000001,1.6744897501960816,-1.0744897501960815,1.0744897501960815,1.1545282232764376,ok,False,True,,,-1.0,3.0,3.60000000000099,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.00291859848971824,1000000000000.0,0.00291859848971824,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.029108599992469,1.029108599992469,,1.029108599992469,0.6123892000177875,0.0005080000264570117,,0.00031779997516423464,,,,,,,,1.029108599992469,0.4105479000136256,,0.6123892000177875,,0.0005080000264570117,0.005345699959434569,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.28549664054271817,0.281179399700076,0.013176659369226231,13.259133843832812,2.4907703263836933,lassocv_control_union,2.0,0.1825734193603734,,0.06359050007153974,0.0912867096801867,0.03179525003576987,0.1825734193603734,0.06359050007153974,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,12,7794114877156480069,post_selection_ivqr,0.20000000000000018,1.6744897501960816,-1.4744897501960814,1.4744897501960814,2.1741200234333027,ok,False,True,,,-1.0,3.0,3.6000000000015198,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0006122482478394443,1000000000000.0,0.0006122482478394443,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,1.0444856999674812,1.0444856999674812,,1.0444856999674812,0.6375051999930292,0.0009719000081531703,,0.00037349993363022804,,,,,,,,1.0444856999674812,0.40126340003916994,,0.6375051999930292,,0.0009719000081531703,0.004371699993498623,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.23602130889069473,0.23217835772817308,0.004426098741432297,4.419101528698136,2.3460228089845026,lassocv_control_union,2.0,0.27807784151988807,,0.048634763322217174,0.13903892075994403,0.024317381661108587,0.27807784151988807,0.048634763322217174,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=3; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,13,1502778270265642283,post_selection_ivqr,3.0,1.6744897501960816,1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,2.51122733098211,3.0,0.48877266901788996,False,False,False,True,True,3,0.14285714285714285,1,False,0.48877266901788996,-1.0,3.0,21,0.2,False,True,True,0,0.0,1.4580265303484417,17.725908457182644,1.4580265303484417,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.9514851999701932,0.9514851999701932,,0.9514851999701932,0.5428286999813281,0.0006174000445753336,,0.0003413999220356345,,,,,,,,0.9514851999701932,0.4034999000141397,,0.5428286999813281,,0.0006174000445753336,0.004197800008114427,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.2554568045393748,0.25171161743947223,0.00931502111396618,9.34619095334798,2.4736886162653597,lassocv_control_union,2.0,0.22734157479757253,,0.06669782570061678,0.11367078739878626,0.03334891285030839,0.22734157479757253,0.06669782570061678,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,14,1960080714890942789,post_selection_ivqr,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,-1.0,2.9257489345375927,1.3127523333867903,False,True,True,False,True,7,0.3333333333333333,3,True,3.9257489345375927,-1.0,3.0,21,0.2,False,False,False,0,0.0,2.5487311911010515,7.328612563081821,2.5487311911010515,3.841458820694124,3.841458820694124,1.0,3.841458820694124,3,0.8102704000193626,0.8102704000193626,,0.8102704000193626,0.3944572000182234,0.0011680000461637974,,0.0003795999218709767,,,,,,,,0.8102704000193626,0.41040390002308413,,0.3944572000182234,,0.0011680000461637974,0.003861700010020286,,,,,,,,,3,1,4,0.015,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.24102781165108644,0.23797666717531185,0.006162870199783982,6.170081258704578,2.2104810203217085,lassocv_control_union,2.0,0.27566572773294823,,0.06396846921819474,0.13783286386647411,0.03198423460909737,0.27566572773294823,0.06396846921819474,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=3; selected_d=3; selected_union=3; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,15,6276760616945307973,post_selection_ivqr,2.4000000000000004,1.6744897501960816,0.7255102498039188,0.7255102498039188,0.5263651225705446,ok,False,True,,,-1.0,3.0,3.6000000000010166,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0027465077665582804,1000000000000.0,0.0027465077665582804,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,1.0226902000140399,1.0226902000140399,,1.0226902000140399,0.6095915000187233,0.00048530002823099494,,0.00045169994700700045,,,,,,,,1.0226902000140399,0.4075031999964267,,0.6095915000187233,,0.00048530002823099494,0.004658500023651868,,,,,,,,,5,1,6,0.025,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.24416151157914168,0.23959451164910628,0.009101149561897124,9.120448076983992,2.491053060425062,lassocv_control_union,2.0,0.20809150341820667,,0.06441555645109676,0.10404575170910334,0.03220777822554838,0.20809150341820667,0.06441555645109676,3,False,False,False,,ok; failed_alpha_points=1/21; selected_y=4; selected_d=4; selected_union=5; selection_lasso_multiplier=2
dgp1,1000,200,0.1,0.75,16,1272415901258295587,post_selection_ivqr,3.0,1.6744897501960816,1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.013175210286925115,0.6279620571260512,0.013175210286925115,3.841458820694124,3.841458820694124,1.0,3.841458820694124,4,0.8719231999712065,0.8719231999712065,,0.8719231999712065,0.47237300005508587,0.0005108999903313816,,0.0004781999159604311,,,,,,,,0.8719231999712065,0.3943450999795459,,0.47237300005508587,,0.0005108999903313816,0.004216000030282885,,,,,,,,,4,1,5,0.02,1.0,all_instruments_retained,1,1,1.0,True,False,False,False,0.27431953831240485,0.27066923417916744,0.0072853494796907255,7.294782422136148,2.3631859146265297,lassocv_control_union,2.0,0.23118178299065684,,0.0633300598526788,0.11559089149532842,0.0316650299263394,0.23118178299065684,0.0633300598526788,3,False,False,False,,ok; failed_alpha_points=0/21; selected_y=4; selected_d=4; selected_union=4; selection_lasso_multiplier=2
